Бренд;Название;Цена после скидки;Цена до скидки;Рейтинг;Оценки;Артикул;Ссылка
JETACCESS;PANTEON M2 BW White-Purple (163) беспроводная клавиатура;2832,0;6000,0;0,0;10;311582265;https://www.wildberries.ru/catalog/311582265/detail.aspx?targetUrl=SP
;Клавиатура Cidoo qk61 V2 механическая беспроводная;5976,0;9000,0;5,0;92;277829958;https://www.wildberries.ru/catalog/277829958/detail.aspx?targetUrl=SP
Royal Kludge;Игровая механическая Клавиатура. R75 PRO;5398,0;8500,0;4,8;214;233894994;https://www.wildberries.ru/catalog/233894994/detail.aspx?targetUrl=SP
VGN;Механическая клавиатура N75, Русско-Английская раскладка;4366,0;5137,0;5,0;1;346620468;https://www.wildberries.ru/catalog/346620468/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура механическая Black Raven (60%);1640,0;4102,0;4,7;2484;159036189;https://www.wildberries.ru/catalog/159036189/detail.aspx?targetUrl=SP
SUPER GORILLA;клавиатура AULA F75 механическая беспроводная;4560,0;6000,0;5,0;6;310018915;https://www.wildberries.ru/catalog/310018915/detail.aspx?targetUrl=SP
FUSION;Клавиатура беспроводная и мышка компьютерная;822,0;2780,0;4,5;702;205959829;https://www.wildberries.ru/catalog/205959829/detail.aspx?targetUrl=SP
Gembird;Клавиатура механическая с подсветкой 80%;1514,0;4506,0;4,8;8153;12620102;https://www.wildberries.ru/catalog/12620102/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Mechanoid (TKL 80%);1679,0;4198,0;4,7;3616;161742979;https://www.wildberries.ru/catalog/161742979/detail.aspx?targetUrl=SP
AULA;клавиатура Игровая беспроводная F75;6068,0;7500,0;0,0;0;356674772;https://www.wildberries.ru/catalog/356674772/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Fidd RGB;2882,0;7206,0;4,8;11094;229414722;https://www.wildberries.ru/catalog/229414722/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Aris BW (65%);1302,0;3256,0;4,9;1920;262596598;https://www.wildberries.ru/catalog/262596598/detail.aspx?targetUrl=SP
ЗЕОН;Клавиатура механическая K98 PRO серая;3831,0;6942,0;4,9;1060;222348725;https://www.wildberries.ru/catalog/222348725/detail.aspx?targetUrl=SP
JETACCESS;Клавиатура игровая Panteon T1 PRO и T1 PRO CK;2652,0;6500,0;4,7;390;142514342;https://www.wildberries.ru/catalog/142514342/detail.aspx?targetUrl=SP
Langtu;Игровая клавиатура LT75 черная;5916,0;8500,0;4,5;32;278353409;https://www.wildberries.ru/catalog/278353409/detail.aspx?targetUrl=SP
STEAR;Клавиатура механическая игровая для компьютера с подсветкой;3840,0;10000,0;5,0;463;338573577;https://www.wildberries.ru/catalog/338573577/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Neros (Full-size);723,0;1808,0;4,7;26090;232258060;https://www.wildberries.ru/catalog/232258060/detail.aspx?targetUrl=SP
SUPER GORILLA;клавиатура AULA F75 механическая беспроводная;4512,0;6000,0;0,0;6;310018916;https://www.wildberries.ru/catalog/310018916/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Hawk (96%) BL;2675,0;6688,0;4,8;3118;143062692;https://www.wildberries.ru/catalog/143062692/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Fizz (60%);1839,0;4598,0;4,8;15125;236172491;https://www.wildberries.ru/catalog/236172491/detail.aspx?targetUrl=SP
Sonnen;Клавиатура игровая проводная с подсветкой LED;686,0;1716,0;4,6;2653;10554940;https://www.wildberries.ru/catalog/10554940/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Aris WB (65%);1302,0;3256,0;4,8;1920;262595341;https://www.wildberries.ru/catalog/262595341/detail.aspx?targetUrl=SP
Redragon;Игровая клавиатура беспроводная Harpe Wireless (100%);3592,0;8980,0;4,8;1161;163384934;https://www.wildberries.ru/catalog/163384934/detail.aspx?targetUrl=SP
;Клавиатура AULA F75 механическая с русской раскладкой;7503,0;11300,0;4,9;1464;237796208;https://www.wildberries.ru/catalog/237796208/detail.aspx?targetUrl=SP
Langtu;Механическая клавиатура LT75 Blue Moon беспроводная;6351,0;10000,0;5,0;2;311338904;https://www.wildberries.ru/catalog/311338904/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Ultra (Full-size);768,0;1920,0;4,8;2383;8859761;https://www.wildberries.ru/catalog/8859761/detail.aspx?targetUrl=SP
Slimberg;Клавиатура механическая игровая;1465,0;13086,0;4,8;138;315009562;https://www.wildberries.ru/catalog/315009562/detail.aspx?targetUrl=SP
JETACCESS;Игровая мембранная клавиатура LED-подсветкой PANTEON M180;1180,0;2500,0;4,7;1598;231746067;https://www.wildberries.ru/catalog/231746067/detail.aspx?targetUrl=SP
CyberLynx;ZA63 игровая клавиатура механическая для компьютера 60%;1811,0;4620,0;4,9;179;239570136;https://www.wildberries.ru/catalog/239570136/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура для компьютера Ozoth тонкая (Full-size);917,0;2294,0;4,9;2700;143048936;https://www.wildberries.ru/catalog/143048936/detail.aspx?targetUrl=SP
CyberLynx;ZA87 RGB игровая клавиатура механическая для компьютера 80%;2829,0;11789,0;4,8;782;203452632;https://www.wildberries.ru/catalog/203452632/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Arx (Full-size);704,0;1762,0;4,8;26090;13396223;https://www.wildberries.ru/catalog/13396223/detail.aspx?targetUrl=SP
DIALOG;Мультимедийная игровая клавиатура RGB;878,0;2464,0;5,0;2;270961207;https://www.wildberries.ru/catalog/270961207/detail.aspx?targetUrl=SP
;Клавиатура проводная механическая Z88;2475,0;4951,0;0,0;0;313176051;https://www.wildberries.ru/catalog/313176051/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Breath (TKL 80%);1039,0;2598,0;4,7;2608;143047349;https://www.wildberries.ru/catalog/143047349/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Hawk (96%) BLACK;2736,0;6842,0;4,8;3118;143062690;https://www.wildberries.ru/catalog/143062690/detail.aspx?targetUrl=SP
Gembird;Клавиатура игровая с подсветкой;715,0;2554,0;4,8;700;12620085;https://www.wildberries.ru/catalog/12620085/detail.aspx?targetUrl=SP
ENVONIX;Клавиатура механическая Blazar;3494,0;16800,0;4,8;5422;247140799;https://www.wildberries.ru/catalog/247140799/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Fizz (60%);2446,0;6116,0;4,9;15125;115082840;https://www.wildberries.ru/catalog/115082840/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Lakshmi (60%);1839,0;4598,0;4,9;11094;47667358;https://www.wildberries.ru/catalog/47667358/detail.aspx?targetUrl=SP
SmartBuy;Клавиатура беспроводная для компьютера;864,0;1800,0;4,8;525;212954998;https://www.wildberries.ru/catalog/212954998/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Mitra RGB (Full-size);3439,0;8598,0;4,9;2189;9677829;https://www.wildberries.ru/catalog/9677829/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура и мышь Glion;847,0;2118,0;4,7;10906;17234667;https://www.wildberries.ru/catalog/17234667/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Avenger (TKL 80%);2057,0;5144,0;4,9;3616;192612520;https://www.wildberries.ru/catalog/192612520/detail.aspx?targetUrl=SP
Logitech;Клавиатура беспроводная G715 TKL;16448,0;20560,0;0,0;0;275636658;https://www.wildberries.ru/catalog/275636658/detail.aspx?targetUrl=SP
INTRO;Клавиатура игровая с подсветкой и мышь набор;1912,0;3416,0;4,7;2055;262022575;https://www.wildberries.ru/catalog/262022575/detail.aspx?targetUrl=SP
BY;Клавиатура мембранная (104 кл.);858,0;2190,0;5,0;20;210115738;https://www.wildberries.ru/catalog/210115738/detail.aspx?targetUrl=SP
Redragon;Игровая клавиатура с подсветкой Nagato RGB (Full-size);1680,0;4200,0;4,9;3501;226967225;https://www.wildberries.ru/catalog/226967225/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Novis (65%);1275,0;3188,0;4,9;1920;299427568;https://www.wildberries.ru/catalog/299427568/detail.aspx?targetUrl=SP
FIZZi;Клавиатура механическая игровая с подсветкой;3080,0;7000,0;5,0;515;293623325;https://www.wildberries.ru/catalog/293623325/detail.aspx?targetUrl=SP
Sven;Игровая механическая клавиатура с подсветкой KB-G9150;2159,0;5398,0;4,8;3106;153350631;https://www.wildberries.ru/catalog/153350631/detail.aspx?targetUrl=SP
LEOSTARS;Клавиатура и мышка беспроводные;2664,0;4500,0;0,0;51;304383527;https://www.wildberries.ru/catalog/304383527/detail.aspx?targetUrl=SP
Royal Kludge;Механическая клавиатура R75;4530,0;6200,0;4,7;214;228304260;https://www.wildberries.ru/catalog/228304260/detail.aspx?targetUrl=SP
CyberLynx;ZA87 RGB игровая клавиатура механическая для ноутбука 80%;2740,0;11812,0;4,8;782;203452633;https://www.wildberries.ru/catalog/203452633/detail.aspx?targetUrl=SP
Logitech;Беспроводная клавиатура K270 (РУССКИЕ СИМВОЛЫ);2908,0;3635,0;4,0;26;267341126;https://www.wildberries.ru/catalog/267341126/detail.aspx?targetUrl=SP
Gembird;Беспроводной комплект клавиатура и мышь;1476,0;4102,0;4,8;3679;13541454;https://www.wildberries.ru/catalog/13541454/detail.aspx?targetUrl=SP
Liberty Wolf;Беспроводная клавиатура FREE WOLF M96;2641,0;4786,0;4,8;135;301078321;https://www.wildberries.ru/catalog/301078321/detail.aspx?targetUrl=SP
ЗЕОН;Клавиатура механическая K98 PRO белая;3831,0;6942,0;0,0;1060;348152296;https://www.wildberries.ru/catalog/348152296/detail.aspx?targetUrl=SP
Redragon;Беспроводная клавиатура игровая механическая Caraxes Pro;5239,0;13098,0;4,8;3585;163400284;https://www.wildberries.ru/catalog/163400284/detail.aspx?targetUrl=SP
Defender;Pro Беспроводная игровая клавиатура Deron WHITE;1584,0;3960,0;4,8;1387;291703044;https://www.wildberries.ru/catalog/291703044/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Dark Knight (Full-size) BL;778,0;1946,0;4,7;1601;166210777;https://www.wildberries.ru/catalog/166210777/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Wildfire (65%) GRAY;2162,0;5406,0;4,7;3118;299590702;https://www.wildberries.ru/catalog/299590702/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Torius (TKL 80%);738,0;1846,0;4,9;1920;291714992;https://www.wildberries.ru/catalog/291714992/detail.aspx?targetUrl=SP
Гарнизон;Игровая клавиатура с подсветкой;825,0;2292,0;4,8;23819;19374568;https://www.wildberries.ru/catalog/19374568/detail.aspx?targetUrl=SP
Vaiver;Клавиатура проводная игровая Strike BGO;1052,0;1890,0;4,5;11;240105763;https://www.wildberries.ru/catalog/240105763/detail.aspx?targetUrl=SP
JETACCESS;Игровая мембранная клавиатура LED-подсветкой PANTEON M180;1180,0;2500,0;4,9;1598;231744690;https://www.wildberries.ru/catalog/231744690/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Hawk (96%) WHITE;2436,0;6092,0;4,8;3118;189669112;https://www.wildberries.ru/catalog/189669112/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура механическая Consul;2159,0;5398,0;4,8;2472;193610009;https://www.wildberries.ru/catalog/193610009/detail.aspx?targetUrl=SP
HIPER;Игровая клавиатура GKEY-1000 Venom;1284,0;2344,0;4,8;205;243175486;https://www.wildberries.ru/catalog/243175486/detail.aspx?targetUrl=SP
Redragon;Механическая клавиатура игровая Mitra;4220,0;10550,0;4,9;2189;229149976;https://www.wildberries.ru/catalog/229149976/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Dark Knight(Full-size) WH;865,0;2164,0;4,7;1601;166210779;https://www.wildberries.ru/catalog/166210779/detail.aspx?targetUrl=SP
Logitech;Комплект клавиатура+мышь беспроводной MK220 (920-003169);1776,0;2220,0;5,0;71;242010714;https://www.wildberries.ru/catalog/242010714/detail.aspx?targetUrl=SP
Logitech;Беспроводной комплект клавиатура + мышь MK470 (RU символы);5280,0;6600,0;5,0;46;267658703;https://www.wildberries.ru/catalog/267658703/detail.aspx?targetUrl=SP
